Timestamp,Phys_Label,AI_Label,AI_Conf,Final_Result,Neck_Change,Nose_Drop
23:13:23.275,Good,tilt,0.80,Bad,1.06,0.16
23:13:25.665,Good,good,0.53,Good,1.15,-0.02
23:13:27.630,Good,hunch,0.44,Good,1.05,0.12
23:13:30.106,Good,tilt,0.70,Bad,1.01,0.23
23:13:36.332,Good,good,0.72,Good,0.88,0.18
23:13:38.319,Good,tilt,0.55,Good,0.97,-0.13
23:13:40.734,Good,good,0.87,Good,0.88,-0.01
23:13:48.983,Good,good,0.98,Good,1.08,0.01
23:13:50.984,Good,good,0.94,Good,1.05,0.06
23:13:53.230,Good,good,0.95,Good,1.03,0.06
23:13:55.318,Good,good,0.95,Good,1.02,0.03
23:13:57.974,Lean(Nose),hunch,0.86,Bad,0.78,0.27
23:14:00.068,Good,good,0.95,Good,1.02,0.03
23:14:02.939,Good,good,0.79,Good,1.06,0.11
23:14:06.506,Good,hunch,0.70,Bad,1.13,0.26
23:14:09.612,Good,hunch,0.70,Good,1.16,0.22
23:14:11.560,Good,hunch,0.64,Good,1.01,0.19
23:14:13.581,Good,hunch,0.61,Good,1.11,0.08
23:14:20.462,Good,hunch,0.66,Good,1.19,0.10
23:14:26.289,Good,hunch,0.60,Good,1.07,0.12
23:14:52.396,Good,good,0.85,Good,1.08,0.12
23:14:54.303,Good,good,0.83,Good,1.04,0.21
23:14:59.636,Good,good,0.76,Good,0.89,0.15
23:15:11.254,Good,good,0.94,Good,1.07,-0.07
23:15:13.329,Good,good,0.92,Good,1.04,0.04
23:15:15.486,Lean(Nose),hunch,0.97,Bad,0.67,0.31
23:15:17.836,Lean(Nose),lean,0.87,Bad,0.12,0.55
23:15:20.026,Good,good,0.90,Good,0.89,0.17
23:15:26.205,Good,hunch,0.71,Bad,1.09,0.14
23:15:28.426,Good,hunch,0.61,Good,1.01,0.19
23:15:30.466,Good,hunch,0.66,Good,0.97,0.23
23:15:32.344,Good,hunch,0.63,Good,0.97,0.26
23:15:34.216,Good,hunch,0.58,Good,0.94,0.24
23:15:36.165,Good,hunch,0.69,Good,0.94,0.22
23:15:38.053,Good,hunch,0.40,Good,0.91,0.30
23:15:39.921,Good,hunch,0.67,Good,0.95,0.23
23:15:41.844,Good,hunch,0.58,Good,0.91,0.26
23:15:43.779,Good,hunch,0.59,Good,0.94,0.23
23:15:45.713,Good,hunch,0.66,Good,0.94,0.24
23:15:47.702,Good,hunch,0.61,Good,0.90,0.25
23:15:49.558,Good,hunch,0.63,Good,0.94,0.26
23:15:51.542,Good,hunch,0.58,Good,0.99,0.25
23:15:53.606,Lean(Nose),hunch,0.56,Bad,0.85,0.29
23:15:56.301,Good,good,0.94,Good,1.01,0.05
23:15:58.199,Good,good,0.91,Good,1.06,-0.09
23:16:00.071,Good,good,0.94,Good,1.04,-0.06
23:16:02.078,Good,good,0.92,Good,1.04,-0.08
23:16:04.903,Good,good,0.93,Good,1.05,-0.07
23:16:07.502,Good,good,0.94,Good,1.03,-0.07
23:16:37.106,Good,hunch,0.46,Good,0.90,0.26
23:16:38.990,Good,hunch,0.41,Good,0.92,0.26
23:16:40.929,Good,hunch,0.61,Good,0.89,0.20
23:16:42.813,Good,hunch,0.75,Bad,0.96,0.20
23:16:44.693,Good,hunch,0.75,Bad,0.95,0.19
23:16:46.587,Good,hunch,0.73,Bad,0.94,0.20
23:16:48.450,Good,hunch,0.74,Bad,0.96,0.20
23:16:50.322,Good,hunch,0.75,Bad,0.97,0.20
23:16:52.245,Good,hunch,0.75,Bad,0.94,0.20
23:16:54.157,Good,hunch,0.75,Bad,0.94,0.17
23:16:56.071,Good,hunch,0.75,Bad,0.93,0.20
23:16:57.955,Good,hunch,0.76,Bad,0.92,0.19
23:16:59.839,Good,hunch,0.75,Bad,0.92,0.23
23:17:01.762,Good,hunch,0.75,Bad,0.94,0.18
23:17:03.646,Good,hunch,0.75,Bad,0.98,0.19
23:17:05.533,Good,hunch,0.76,Bad,0.94,0.19
23:17:07.557,Good,hunch,0.75,Bad,0.93,0.19
23:17:09.429,Good,hunch,0.76,Bad,0.92,0.25
23:17:11.378,Good,hunch,0.75,Bad,0.96,0.20
23:17:13.337,Good,hunch,0.66,Good,0.93,0.15
23:17:15.222,Good,hunch,0.58,Good,0.94,0.27
23:17:17.162,Good,hunch,0.75,Bad,1.00,0.19
23:17:19.029,Good,hunch,0.73,Bad,1.09,0.18
23:17:20.889,Good,hunch,0.73,Bad,0.98,0.17
23:17:22.837,Good,hunch,0.73,Bad,0.97,0.20
23:17:24.741,Good,hunch,0.71,Bad,0.91,0.23
23:17:26.616,Good,hunch,0.70,Bad,0.98,0.25
23:17:28.608,Good,hunch,0.72,Bad,0.92,0.23
23:17:30.491,Good,hunch,0.75,Bad,0.93,0.21
23:17:32.480,Good,hunch,0.72,Bad,0.93,0.26
23:17:34.378,Lean(Nose),hunch,0.61,Bad,0.86,0.26
23:17:36.268,Good,hunch,0.72,Bad,0.98,0.17
23:17:38.228,Good,hunch,0.68,Good,0.92,0.20
23:17:40.117,Good,hunch,0.68,Good,0.94,0.22
23:17:41.991,Good,hunch,0.72,Bad,1.01,0.21
23:17:43.996,Good,hunch,0.73,Bad,0.96,0.21
23:17:45.875,Hunch(Neck),hunch,0.72,Bad,0.84,0.11
23:17:47.741,Lean(Nose),hunch,0.68,Bad,0.68,0.28
23:17:49.857,Lean(Nose),hunch,0.74,Bad,0.64,0.26
23:17:51.727,Lean(Nose),hunch,0.75,Bad,0.70,0.18
23:17:53.716,Lean(Nose),hunch,0.73,Bad,0.76,0.18
23:17:55.619,Hunch(Neck),hunch,0.73,Bad,0.78,0.14
23:17:57.528,Hunch(Neck),hunch,0.68,Bad,0.82,0.14
23:17:59.544,Hunch(Neck),hunch,0.69,Bad,0.81,0.14
23:18:01.416,Hunch(Neck),hunch,0.68,Bad,0.80,0.12
23:18:03.297,Hunch(Neck),hunch,0.73,Bad,0.81,0.13
23:18:05.222,Hunch(Neck),hunch,0.73,Bad,0.82,0.13
23:18:07.129,Hunch(Neck),hunch,0.73,Bad,0.81,0.13
23:18:09.078,Lean(Nose),hunch,0.71,Bad,0.77,0.20
23:18:10.976,Lean(Nose),hunch,0.73,Bad,0.77,0.17
23:18:12.883,Lean(Nose),hunch,0.70,Bad,0.75,0.18
23:18:14.947,Hunch(Neck),hunch,0.70,Bad,0.79,0.14
23:18:17.458,Hunch(Neck),hunch,0.73,Bad,0.78,0.12
23:18:21.394,Good,hunch,0.75,Bad,0.91,0.17
23:18:23.433,Hunch(Neck),hunch,0.74,Bad,0.84,0.11
23:18:25.584,Hunch(Neck),hunch,0.73,Bad,0.83,0.12
23:18:27.648,Hunch(Neck),hunch,0.69,Bad,0.86,0.13
23:18:29.995,Lean(Nose),hunch,0.74,Bad,0.79,0.17
23:18:32.887,Hunch(Neck),hunch,0.74,Bad,0.76,0.14
23:18:34.834,Hunch(Neck),hunch,0.74,Bad,0.77,0.14
23:18:36.908,Lean(Nose),lean,0.62,Bad,0.76,0.29
23:18:38.987,Lean(Nose),lean,0.67,Bad,0.76,0.27
23:18:41.026,Lean(Nose),lean,0.61,Bad,0.65,0.25
23:18:43.065,Lean(Nose),lean,0.60,Bad,0.70,0.22
23:18:44.947,Lean(Nose),lean,0.63,Bad,0.64,0.29
23:18:46.957,Lean(Nose),lean,0.64,Bad,0.71,0.24
23:18:48.842,Lean(Nose),good,0.73,Bad,0.79,0.19
23:18:50.725,Lean(Nose),good,0.75,Bad,0.80,0.19
23:18:52.625,Lean(Nose),lean,0.60,Bad,0.75,0.19
23:18:54.579,Lean(Nose),good,0.74,Bad,0.82,0.19
23:18:56.494,Lean(Nose),lean,0.56,Bad,0.77,0.19
23:18:58.400,Lean(Nose),lean,0.59,Bad,0.79,0.18
23:19:00.347,Lean(Nose),good,0.76,Bad,0.83,0.17
23:19:02.274,Lean(Nose),good,0.76,Bad,0.82,0.18
23:19:04.200,Lean(Nose),good,0.77,Bad,0.83,0.17
23:19:06.094,Hunch(Neck),good,0.76,Bad,0.84,0.14
23:19:09.184,Lean(Nose),good,0.74,Bad,0.80,0.16
23:19:11.072,Lean(Nose),lean,0.58,Bad,0.73,0.25
23:19:13.080,Lean(Nose),lean,0.56,Bad,0.72,0.19
23:19:14.946,Lean(Nose),lean,0.56,Bad,0.72,0.22
23:19:16.921,Lean(Nose),lean,0.55,Bad,0.66,0.24
23:19:19.061,Good,good,0.72,Good,1.00,0.17
23:19:21.134,Lean(Nose),good,0.53,Bad,0.86,0.16
23:19:35.136,Lean(Nose),good,0.80,Bad,0.86,0.20
23:19:42.163,Good,good,1.00,Good,1.15,-0.14
23:19:45.721,Good,tilt,0.71,Bad,1.08,-0.12
23:19:50.191,Good,good,0.91,Good,0.92,0.09
23:19:53.381,Good,good,0.89,Good,0.92,0.11
23:19:55.316,Good,good,0.85,Good,1.09,-0.15
23:20:05.820,Good,good,0.93,Good,1.14,-0.28
23:20:10.490,Good,good,0.96,Good,1.10,-0.18
23:20:12.545,Good,good,0.97,Good,1.07,-0.04
23:20:16.158,Lean(Nose),tilt,0.83,Bad,0.65,0.28
23:20:19.989,Good,good,0.49,Good,0.88,-0.06
23:20:22.353,Good,tilt,0.62,Good,1.23,-0.29
23:20:24.473,Good,good,0.90,Good,1.22,-0.29
23:20:26.439,Good,good,0.82,Good,0.90,0.08
23:20:29.567,Good,good,0.81,Good,0.95,0.04
23:20:42.042,Good,good,0.90,Good,0.94,0.04
23:20:44.055,Good,good,0.55,Good,0.90,0.09
23:20:46.793,Good,good,0.65,Good,0.90,0.05
23:20:50.008,Good,hunch,0.34,Good,0.97,-0.07
23:20:52.735,Good,good,0.81,Good,1.04,-0.16
23:22:07.573,Good,good,1.00,Good,0.90,0.19
23:22:09.433,Good,good,1.00,Good,0.91,0.15
23:22:11.384,Lean(Nose),hunch,0.68,Bad,0.63,0.38
23:22:14.002,Lean(Nose),lean,0.54,Bad,0.44,0.51
23:22:16.812,Good,good,1.00,Good,0.90,0.16
23:22:18.705,Good,good,1.00,Good,0.97,0.10
23:22:20.630,Lean(Nose),good,0.97,Bad,0.71,0.33
23:22:22.838,Lean(Nose),good,0.99,Bad,0.71,0.33
23:22:24.749,Good,good,1.00,Good,0.96,0.08
23:22:26.655,Good,good,1.00,Good,0.97,0.12
23:22:28.524,Lean(Nose),good,1.00,Bad,0.80,0.25
23:22:30.433,Good,good,0.97,Good,0.88,0.23
23:22:32.381,Good,good,0.79,Good,0.96,0.22
23:22:34.281,Good,tilt,0.82,Bad,1.00,0.19
23:22:36.179,Good,good,0.77,Good,0.99,0.19
23:22:38.182,Good,good,0.85,Good,1.06,0.16
23:22:40.066,Good,good,0.79,Good,1.03,0.20
23:22:41.966,Lean(Nose),good,0.59,Bad,0.85,0.29
23:22:43.920,Good,good,0.80,Good,0.89,0.21
23:22:45.785,Good,good,0.77,Good,0.90,0.24
23:22:47.744,Good,good,1.00,Good,0.98,0.09
23:22:49.679,Lean(Nose),good,0.98,Bad,0.83,0.27
23:22:51.556,Lean(Nose),good,0.55,Bad,0.77,0.32
23:22:54.153,Good,good,0.98,Good,1.23,-0.33
23:22:56.717,Good,good,0.99,Good,1.02,-0.02
23:22:58.859,Good,good,0.97,Good,0.99,0.02
23:55:57.396,Good,good,1.00,Good,1.01,0.01
23:55:59.366,Good,good,1.00,Good,0.96,0.05
10:07:48.666,Good,good,1.00,Good,0.98,0.03
10:07:50.675,Good,good,1.00,Good,1.02,-0.05
10:07:52.564,Lean(Nose),good,0.59,Bad,0.69,0.21
10:07:55.632,Good,good,1.00,Good,0.91,0.09
10:07:57.628,Good,good,1.00,Good,1.00,-0.05
10:07:59.522,Good,good,0.99,Good,0.77,0.22
10:08:02.505,Good,good,0.92,Good,0.72,0.23
10:08:04.751,Lean(Nose),good,0.88,Bad,0.68,0.25
10:08:07.258,Good,good,1.00,Good,1.05,-0.03
10:08:09.130,Good,good,1.00,Good,1.03,-0.02
10:08:10.963,Good,good,1.00,Good,0.96,0.04
10:08:12.805,Good,good,1.00,Good,0.97,0.05
10:08:14.650,Good,good,1.00,Good,0.98,0.04
10:08:16.532,Good,good,1.00,Good,0.99,0.03
10:08:18.374,Good,good,1.00,Good,0.92,0.10
10:08:20.311,Good,good,1.00,Good,0.90,0.12
10:08:22.317,Good,good,0.99,Good,0.79,0.19
10:08:24.227,Lean(Nose),good,0.86,Bad,0.69,0.26
10:08:26.137,Lean(Nose),lean,0.44,Bad,0.63,0.28
10:08:28.003,Lean(Nose),lean,0.52,Bad,0.63,0.28
10:08:29.861,Lean(Nose),hunch,0.66,Bad,0.61,0.28
10:08:31.735,Good,hunch,0.40,Good,1.02,-0.29
10:08:33.594,Good,good,0.90,Good,0.97,0.06
10:08:35.502,Good,good,0.89,Good,0.79,0.19
10:08:37.360,Good,good,0.90,Good,0.80,0.16
10:08:39.198,Good,good,0.89,Good,0.79,0.17
10:08:41.179,Good,good,0.88,Good,0.81,0.16
10:08:43.062,Good,good,0.89,Good,0.84,0.12
10:08:44.934,Good,good,0.90,Good,0.88,0.09
10:08:46.819,Good,good,0.97,Good,0.90,-0.00
10:08:48.675,Good,good,0.90,Good,0.99,-0.02
10:08:50.543,Good,good,0.90,Good,1.00,-0.05
10:08:52.428,Good,good,0.90,Good,1.18,-0.16
10:08:54.280,Good,tilt,0.59,Good,1.29,-0.30
10:08:56.253,Lean(Nose),hunch,0.80,Bad,0.61,0.29
10:08:58.191,Good,good,0.59,Good,0.99,-0.11
10:09:18.559,Hunch(Neck),lean,0.47,Bad,0.56,0.06
10:09:21.085,Good,good,1.00,Good,1.10,-0.11
10:09:23.074,Good,good,0.99,Good,1.06,-0.09
10:09:24.972,Good,good,0.99,Good,0.99,0.05
10:09:26.924,Good,good,0.99,Good,0.97,0.07
10:09:28.817,Good,good,0.75,Good,1.00,0.03
10:09:30.712,Good,good,0.76,Good,1.06,-0.04
10:09:32.686,Good,good,0.76,Good,1.10,0.01
10:09:34.569,Good,good,0.79,Good,1.08,0.01
10:09:36.479,Good,good,0.75,Good,1.04,0.01
10:09:38.740,Good,good,1.00,Good,1.08,-0.04
10:09:40.728,Good,good,1.00,Good,1.05,0.00
10:09:42.869,Good,good,0.89,Good,1.12,0.02
10:09:44.844,Good,good,1.00,Good,0.90,0.14
10:09:46.801,Good,hunch,0.45,Good,0.72,0.25
10:09:48.876,Lean(Nose),hunch,0.49,Bad,0.66,0.29
10:09:50.861,Good,good,0.64,Good,0.73,0.25
10:09:52.990,Good,good,1.00,Good,1.05,-0.00
10:09:54.941,Good,good,1.00,Good,1.01,0.03
10:09:56.942,Good,hunch,0.95,Bad,0.78,0.04
10:09:58.999,Good,hunch,0.91,Bad,0.83,0.00
10:10:00.994,Good,good,0.51,Good,1.21,-0.08
10:10:02.974,Good,good,1.00,Good,0.87,0.09
10:10:05.043,Lean(Nose),lean,0.44,Bad,0.09,0.36
10:10:07.031,Lean(Nose),lean,0.46,Bad,0.24,0.24
10:10:12.768,Good,good,0.99,Good,1.23,-0.37
10:10:14.799,Good,good,0.93,Good,1.02,-0.07
10:10:16.787,Good,good,1.00,Good,1.09,-0.10
10:10:18.801,Good,good,1.00,Good,1.13,-0.12
10:10:20.810,Good,good,1.00,Good,1.13,-0.11
10:10:22.915,Good,good,1.00,Good,1.09,-0.05
10:10:25.037,Good,good,1.00,Good,1.10,-0.06
10:10:27.800,Good,tilt,0.85,Bad,1.00,-0.11
10:10:29.861,Good,tilt,0.85,Bad,0.99,-0.11
10:10:31.781,Good,tilt,0.88,Bad,1.01,-0.12
10:10:34.436,Good,good,0.99,Good,1.08,-0.15
10:10:36.437,Good,hunch,0.88,Bad,0.84,0.04
10:10:38.436,Good,hunch,0.88,Bad,0.84,0.06
10:10:40.491,Good,hunch,0.92,Bad,0.80,0.03
10:10:42.604,Good,hunch,0.92,Bad,0.79,0.03
10:10:44.741,Good,good,0.69,Good,0.97,-0.07
10:10:46.684,Good,good,1.00,Good,1.13,-0.10
10:10:48.669,Lean(Nose),lean,0.66,Bad,0.49,0.33
10:10:50.736,Lean(Nose),hunch,0.70,Bad,0.62,0.24
10:10:52.729,Good,good,0.90,Good,1.12,-0.18
10:10:54.706,Good,good,1.00,Good,1.02,0.00
10:10:56.834,Lean(Nose),hunch,0.64,Bad,0.57,0.25
10:10:58.882,Good,good,0.79,Good,0.90,-0.03
10:11:00.895,Hunch(Neck),good,0.85,Bad,0.56,0.07
10:11:02.881,Hunch(Neck),good,0.81,Bad,0.49,0.07
10:11:04.832,Hunch(Neck),hunch,0.43,Bad,0.61,0.09
10:11:06.897,Good,good,0.99,Good,1.03,-0.04
10:11:08.919,Good,good,0.96,Good,1.09,-0.11
10:11:10.913,Good,good,1.00,Good,1.07,-0.09
10:11:12.903,Good,good,1.00,Good,1.06,-0.06
10:11:14.866,Good,good,0.98,Good,1.11,-0.18
10:11:16.945,Good,good,1.00,Good,1.12,-0.18
10:11:18.888,Good,good,1.00,Good,1.01,0.02
10:11:20.922,Good,good,1.00,Good,0.94,0.03
10:11:22.901,Good,good,0.99,Good,0.99,0.05
10:11:24.937,Good,good,1.00,Good,1.03,-0.09
10:11:26.961,Good,good,1.00,Good,1.07,-0.14
10:11:28.976,Good,good,0.99,Good,0.85,-0.13
10:11:30.932,Good,good,0.89,Good,0.72,-0.05
10:11:33.052,Hunch(Neck),good,0.88,Bad,0.66,-0.06
10:11:34.993,Hunch(Neck),good,0.90,Bad,0.64,-0.06
10:11:37.003,Hunch(Neck),good,0.90,Bad,0.65,-0.06
10:11:39.007,Good,good,0.93,Good,0.71,-0.09
10:11:40.931,Good,good,0.99,Good,0.99,0.04
10:11:42.992,Good,good,0.99,Good,1.06,-0.10
10:11:44.974,Good,good,0.96,Good,0.99,-0.08
10:11:46.952,Good,good,0.94,Good,1.03,-0.23
10:11:48.875,Good,good,0.97,Good,1.01,-0.09
10:11:50.806,Good,good,0.97,Good,1.03,-0.20
10:11:52.794,Good,good,0.96,Good,1.02,-0.16
10:11:54.760,Good,good,0.99,Good,1.03,-0.14
10:11:56.672,Good,good,0.82,Good,0.77,0.15
10:11:58.668,Good,good,0.67,Good,0.72,0.19
10:12:00.619,Hunch(Neck),good,0.46,Bad,0.55,0.12
10:12:02.990,Hunch(Neck),good,0.50,Bad,0.47,0.12
10:12:05.008,Lean(Nose),good,0.81,Bad,0.44,0.16
10:12:06.939,Hunch(Neck),good,0.40,Bad,0.46,0.12
10:12:08.912,Hunch(Neck),good,0.62,Bad,0.48,0.13
10:12:10.870,Hunch(Neck),good,0.88,Bad,0.45,0.14
10:12:13.160,Lean(Nose),good,0.57,Bad,0.54,0.18
10:12:15.220,Hunch(Neck),good,0.54,Bad,0.60,0.08
10:12:17.358,Good,good,0.99,Good,0.95,-0.06
10:12:19.379,Good,good,0.98,Good,1.05,-0.10
10:12:21.328,Good,good,0.99,Good,1.09,-0.19
10:12:23.411,Good,good,0.97,Good,1.09,-0.14
10:12:25.403,Good,good,0.88,Good,1.08,-0.18
10:12:27.417,Good,good,0.90,Good,1.05,-0.15
10:12:29.568,Good,good,0.92,Good,1.14,-0.22
10:12:31.522,Good,good,0.88,Good,1.11,-0.31
10:12:33.564,Good,good,0.88,Good,1.10,-0.23
10:12:35.530,Good,good,0.87,Good,1.03,-0.16
10:12:37.493,Good,good,0.87,Good,1.04,-0.23
10:12:40.127,Good,good,0.87,Good,1.09,-0.27
10:12:42.074,Good,good,0.87,Good,1.00,-0.16
10:12:44.085,Good,good,0.87,Good,1.00,-0.17
10:12:46.073,Good,good,0.87,Good,1.03,-0.20
10:12:48.006,Good,good,0.86,Good,1.02,-0.24
10:12:50.024,Good,good,0.55,Good,0.99,-0.13
10:12:51.977,Good,good,0.87,Good,0.97,-0.07
10:12:53.991,Good,hunch,0.65,Good,0.84,-0.00
10:12:56.028,Good,good,0.96,Good,0.95,-0.08
10:12:58.030,Good,good,0.93,Good,1.01,-0.27
10:13:00.049,Good,good,0.94,Good,0.96,-0.07
10:13:01.975,Good,good,0.90,Good,1.06,-0.20
10:13:05.244,Good,good,0.94,Good,0.98,-0.10
10:13:07.197,Good,good,0.76,Good,1.02,-0.22
10:13:09.199,Good,hunch,0.92,Bad,0.85,-0.06
10:13:11.217,Good,good,0.89,Good,1.08,-0.22
10:13:13.139,Good,good,0.92,Good,1.10,-0.24
10:13:15.534,Good,good,0.88,Good,1.02,-0.11
10:13:17.516,Good,good,0.86,Good,1.02,-0.15
10:13:19.472,Good,good,0.85,Good,1.03,-0.13
10:13:21.676,Good,good,0.89,Good,1.05,-0.20
10:13:23.677,Good,good,0.87,Good,1.03,-0.14
10:13:25.689,Good,good,0.87,Good,1.04,-0.16
10:13:27.932,Good,good,0.88,Good,1.06,-0.16
10:13:29.940,Good,good,0.98,Good,1.02,-0.02
10:13:31.973,Good,good,0.86,Good,0.83,0.13
10:13:33.934,Good,good,0.92,Good,0.84,0.06
10:13:35.922,Good,good,0.93,Good,1.07,-0.15
10:13:37.879,Good,good,0.98,Good,1.06,-0.06
10:13:39.994,Good,good,0.98,Good,1.04,-0.02
10:13:41.982,Good,good,0.96,Good,1.07,-0.12
10:13:43.932,Good,good,0.98,Good,1.08,-0.15
10:13:45.902,Good,good,0.98,Good,0.93,0.10
10:13:48.072,Good,good,0.82,Good,0.82,0.17
10:13:50.069,Good,good,0.92,Good,0.87,0.13
10:13:52.221,Good,good,0.97,Good,0.86,0.09
10:13:54.029,Good,good,0.77,Good,0.83,0.15
10:13:56.259,Good,good,0.59,Good,0.85,0.11
10:13:58.152,Good,good,0.77,Good,0.80,0.12
10:14:00.051,Lean(Nose),lean,0.91,Bad,0.52,0.35
10:14:02.084,Good,good,0.43,Good,1.16,-0.15
10:14:03.936,Good,good,0.93,Good,0.95,-0.02
10:14:05.874,Good,lean,0.58,Good,0.73,0.02
10:14:07.904,Lean(Nose),lean,0.80,Bad,0.67,0.17
10:14:09.931,Lean(Nose),tilt,0.61,Bad,0.56,0.16
10:14:11.832,Good,good,0.43,Good,0.91,-0.05
10:14:13.743,Good,tilt,0.63,Good,0.90,-0.01
10:14:15.778,Good,lean,0.72,Bad,0.94,0.09
10:14:17.845,Good,lean,0.69,Good,1.02,0.07
10:14:19.711,Good,lean,0.67,Good,0.87,0.13
10:14:21.660,Good,good,0.51,Good,1.24,-0.46
10:14:24.040,Good,good,0.51,Good,1.25,-0.45
10:14:25.877,Good,hunch,0.42,Good,1.17,-0.34
10:14:27.937,Good,good,0.92,Good,1.13,-0.29
10:14:29.989,Good,hunch,0.42,Good,1.12,-0.14
10:14:31.914,Good,tilt,0.60,Good,0.76,0.09
10:14:34.018,Lean(Nose),tilt,0.63,Bad,0.66,0.16
10:14:35.932,Good,hunch,0.47,Good,0.90,0.04
10:14:38.006,Good,lean,0.60,Good,0.97,-0.02
10:14:40.007,Good,hunch,0.52,Good,1.16,-0.29
10:14:42.156,Good,hunch,0.51,Good,1.31,-0.46
10:14:44.093,Good,good,0.45,Good,1.26,-0.42
10:14:46.025,Good,good,0.53,Good,1.36,-0.46
10:14:48.035,Good,good,0.87,Good,1.42,-0.44
10:14:50.005,Good,good,0.45,Good,1.29,-0.42
10:14:51.919,Good,good,0.80,Good,1.14,-0.10
10:14:54.137,Hunch(Neck),lean,0.68,Bad,0.65,-0.01
10:14:56.034,Lean(Nose),hunch,0.46,Bad,0.46,0.26
10:14:58.028,Lean(Nose),tilt,0.85,Bad,0.23,0.31
10:15:00.311,Lean(Nose),lean,0.72,Bad,0.10,0.54
10:15:02.690,Good,lean,0.48,Good,1.12,-0.34
10:15:05.079,Good,hunch,0.49,Good,1.19,-0.37
10:15:06.954,Good,lean,0.42,Good,0.79,0.14
10:15:08.935,Good,good,0.48,Good,1.26,-0.39
10:15:11.049,Good,hunch,0.49,Good,1.14,-0.20
10:15:12.978,Good,hunch,0.49,Good,1.21,-0.31
10:15:15.102,Good,good,0.61,Good,1.17,-0.33
10:15:19.269,Good,good,0.51,Good,1.26,-0.38
10:15:21.555,Good,good,0.52,Good,1.25,-0.44
10:15:23.453,Good,good,0.56,Good,1.30,-0.40
10:15:25.469,Good,good,0.74,Good,1.28,-0.45
10:15:27.371,Good,lean,0.66,Good,1.00,-0.22
10:15:29.307,Good,lean,0.71,Bad,1.10,-0.30
10:15:31.756,Good,good,0.51,Good,0.94,-0.23
10:15:33.761,Good,tilt,0.51,Good,0.72,-0.06
10:15:35.838,Good,good,0.85,Good,1.06,-0.18
10:15:37.805,Good,lean,0.70,Good,0.92,-0.06
10:15:39.689,Good,good,0.55,Good,0.98,-0.16
10:15:41.656,Good,good,0.52,Good,1.03,-0.23
10:15:43.961,Good,good,0.59,Good,1.03,-0.16
10:15:45.904,Good,tilt,0.60,Good,0.99,-0.27
10:15:47.785,Good,hunch,0.36,Good,0.90,-0.20
10:15:49.700,Good,tilt,0.68,Good,0.78,-0.02
10:15:51.667,Good,good,0.54,Good,0.91,-0.04
10:15:53.614,Good,good,0.56,Good,0.91,-0.01
10:15:55.566,Good,good,0.81,Good,0.88,-0.10
10:15:57.608,Good,good,0.98,Good,0.97,0.07
10:15:59.479,Good,good,0.98,Good,0.93,0.04
10:16:01.503,Good,good,0.96,Good,0.85,0.13
10:16:03.440,Good,good,0.99,Good,0.84,0.09
10:16:05.371,Hunch(Neck),hunch,0.88,Bad,0.56,0.08
10:16:07.501,Lean(Nose),hunch,0.79,Bad,0.49,0.16
10:16:09.610,Good,good,0.89,Good,1.11,-0.37
10:16:11.628,Hunch(Neck),hunch,0.86,Bad,0.65,0.11
10:16:29.879,Hunch(Neck),lean,0.48,Bad,0.59,0.12
10:16:31.924,Good,hunch,0.57,Good,1.05,-0.42
10:19:06.763,Good,good,0.91,Good,2.00,-0.25
10:19:08.774,Good,good,1.00,Good,1.95,-0.14
10:19:10.698,Good,good,1.00,Good,2.01,-0.20
10:19:12.785,Good,hunch,0.74,Bad,1.10,0.08
10:19:21.879,Good,good,0.98,Good,2.14,-0.29
10:19:24.365,Good,good,1.00,Good,2.18,-0.30
10:19:26.246,Good,tilt,0.87,Bad,2.27,-0.26
10:19:28.151,Good,hunch,0.42,Good,2.10,-0.24
10:19:30.623,Good,hunch,0.66,Good,1.98,-0.21
10:20:09.730,Good,good,0.89,Good,2.12,-0.49
10:20:11.774,Good,good,0.93,Good,2.10,-0.42
10:20:13.884,Good,good,0.91,Good,1.96,-0.27
10:20:15.871,Good,lean,0.69,Good,1.41,-0.39
10:20:17.890,Good,tilt,0.73,Bad,1.48,-0.53
10:20:20.521,Good,good,0.51,Good,2.27,-0.64
10:20:24.433,Good,hunch,0.70,Bad,1.83,-0.31
10:20:26.679,Good,hunch,0.65,Good,1.96,-0.41
10:20:28.707,Good,good,0.89,Good,2.02,-0.43
10:20:30.752,Good,hunch,0.51,Good,1.94,-0.38
10:20:32.801,Good,hunch,0.56,Good,2.01,-0.43
10:20:34.834,Good,hunch,0.54,Good,2.05,-0.46
10:20:36.864,Good,hunch,0.60,Good,2.09,-0.53
10:20:38.932,Good,hunch,0.53,Good,1.91,-0.37
10:20:40.945,Good,hunch,0.68,Good,1.99,-0.48
10:20:42.977,Good,good,0.91,Good,1.90,-0.34
10:20:45.078,Good,good,0.87,Good,1.90,-0.33
10:20:47.132,Good,good,0.90,Good,1.89,-0.28
10:20:49.225,Good,hunch,0.54,Good,1.88,-0.34
10:20:51.249,Good,hunch,0.53,Good,1.96,-0.37
10:20:53.639,Good,hunch,0.51,Good,1.88,-0.31
10:20:56.040,Good,good,0.55,Good,1.87,-0.30
10:20:57.949,Good,good,0.88,Good,1.92,-0.32
10:21:00.138,Good,good,0.84,Good,1.56,-0.17
10:21:02.286,Lean(Nose),hunch,0.45,Bad,0.51,0.18
10:21:04.304,Lean(Nose),hunch,0.62,Bad,0.53,0.22
