label,person_id,nose_y,nose_x,nose_conf,left_eye_y,left_eye_x,left_eye_conf,right_eye_y,right_eye_x,right_eye_conf,left_ear_y,left_ear_x,left_ear_conf,right_ear_y,right_ear_x,right_ear_conf,left_shoulder_y,left_shoulder_x,left_shoulder_conf,right_shoulder_y,right_shoulder_x,right_shoulder_conf,left_elbow_y,left_elbow_x,left_elbow_conf,right_elbow_y,right_elbow_x,right_elbow_conf,left_wrist_y,left_wrist_x,left_wrist_conf,right_wrist_y,right_wrist_x,right_wrist_conf,left_hip_y,left_hip_x,left_hip_conf,right_hip_y,right_hip_x,right_hip_conf,left_knee_y,left_knee_x,left_knee_conf,right_knee_y,right_knee_x,right_knee_conf,left_ankle_y,left_ankle_x,left_ankle_conf,right_ankle_y,right_ankle_x,right_ankle_conf
good,3,0.3635574,0.4872546,0.5481391,0.32504055,0.53279984,0.3564559,0.3194702,0.44247904,0.4082641,0.4016252,0.6014176,0.4769018,0.40293056,0.37660414,0.66096973,0.7603276,0.7150699,0.6234418,0.7824076,0.25864568,0.75903326,0.64540553,0.81107074,0.039169267,0.35252848,0.8030024,0.14082314,0.35311493,0.78654516,0.07051943,0.3502851,0.79918945,0.09040591,1.0109116,0.63749313,0.039617352,1.0137101,0.3675768,0.042713217,1.0273591,0.692308,0.046403177,0.8496646,0.04048977,0.015769199,0.42557845,0.7632654,0.07394561,0.9971125,0.36663055,0.033939395
good,3,0.36098772,0.48083642,0.34829924,0.32381475,0.5299775,0.45670652,0.31649283,0.43575594,0.53284085,0.40572554,0.60182476,0.42623755,0.40414926,0.37163422,0.5350495,0.76195633,0.71362877,0.62590814,0.788795,0.25345334,0.70923793,0.6399084,0.8008785,0.024375947,0.35095257,0.8039866,0.16596317,0.36041668,0.79067177,0.09085175,0.3567678,0.8015561,0.10891922,1.0059139,0.63903874,0.045613196,1.0123074,0.3668521,0.045904562,1.0115838,0.6821919,0.04070022,0.83291507,0.22389078,0.053735342,0.40167242,0.7703394,0.07526308,0.9951721,0.36690074,0.03528895
good,3,0.35620674,0.4761832,0.4394452,0.32406753,0.5275044,0.52054673,0.3167192,0.43310827,0.6172512,0.4219354,0.6022951,0.46301767,0.4077773,0.3676249,0.57242656,0.7675542,0.71074533,0.4662311,0.78612506,0.24735653,0.70395124,0.63197154,0.804797,0.06126909,0.54060626,0.83755076,0.09889316,0.5326766,0.77988017,0.047174655,0.50618184,0.79791975,0.05517625,0.70915174,0.77353996,0.0725272,0.72824,0.7582303,0.14503779,1.0114363,0.66229624,0.042661313,0.81972235,0.22123903,0.06384646,0.71411544,0.7752092,0.09760138,1.0044959,0.32802537,0.027935091
good,3,0.3551125,0.4757213,0.48083764,0.3194259,0.5252926,0.4332161,0.31600964,0.43291137,0.6709676,0.4215093,0.6043435,0.4474449,0.40918905,0.36886632,0.51911676,0.7706865,0.71188134,0.49471676,0.79096335,0.24603905,0.6280743,0.60349685,0.8087182,0.047875006,0.35981715,0.7969289,0.11957352,0.4772793,0.7796024,0.06582749,0.4694556,0.7897551,0.07231264,0.52640295,0.8057981,0.1456329,0.56099045,0.8167239,0.13970816,1.008979,0.6812814,0.045735113,0.82775104,0.22808667,0.06190845,0.6988441,0.7729623,0.091809206,1.0038155,0.32738242,0.027864937
good,3,0.36540216,0.48135796,0.46823534,0.3265328,0.53135145,0.45418766,0.32351235,0.4357703,0.42637047,0.42133632,0.60474163,0.51184607,0.407642,0.37350285,0.5534619,0.7716126,0.7112923,0.5425596,0.785119,0.2518873,0.7235497,0.63842905,0.80706334,0.048054185,0.3524525,0.8069068,0.1460719,0.35499972,0.7899344,0.079435505,0.35283923,0.80288917,0.0996493,0.5292551,0.81404907,0.10924293,1.010738,0.34973526,0.051330496,1.0125133,0.6842188,0.048056476,0.8361859,0.04161118,0.011231573,0.69815147,0.77469736,0.06090199,0.9948291,0.3653738,0.033499137
good,3,0.36351237,0.4864102,0.51139176,0.32492554,0.5348887,0.37427515,0.31831628,0.44208038,0.5153682,0.41932595,0.60767233,0.56769407,0.40304255,0.37809262,0.69191813,0.77464974,0.7163628,0.5682596,0.78510064,0.2556946,0.7492864,0.64932704,0.8110429,0.058213133,0.9853987,0.21161109,0.07189506,0.5061002,0.7987765,0.033484936,0.34886584,0.8030688,0.046666116,1.0073428,0.63830626,0.046349503,1.012915,0.3654035,0.043878693,1.0130608,0.68190724,0.052465003,0.8496131,0.042826083,0.013890661,0.7120075,0.7535261,0.06411883,0.996468,0.36493224,0.03217795
good,3,0.36405528,0.48643652,0.5281352,0.3254929,0.5329995,0.2834106,0.31775075,0.44788858,0.5707772,0.4066952,0.60698044,0.4694506,0.39196143,0.38678718,0.63539207,0.7693774,0.70730627,0.6334468,0.7829315,0.2568007,0.7522324,0.35337672,0.7938641,0.097291835,0.34701917,0.81460476,0.122454345,0.3569519,0.7941295,0.07273664,0.35265592,0.8079341,0.08322492,1.0087179,0.63683116,0.04465421,1.0111252,0.3647816,0.05026702,1.0149683,0.68394333,0.047709055,0.81837505,0.22127783,0.057784434,0.38917565,0.7705681,0.078199685,0.9972329,0.36362362,0.033325054
good,3,0.3576209,0.48930478,0.5356551,0.3241345,0.5373719,0.2859143,0.312572,0.4513039,0.7462538,0.40564007,0.60919887,0.5725517,0.38281098,0.38974953,0.6588343,0.768118,0.70699245,0.57380736,0.77731884,0.25760776,0.63999367,0.64572334,0.80253226,0.028736215,0.3493947,0.80710894,0.22552398,0.35760134,0.7886899,0.11992337,0.35415426,0.8046237,0.14863239,1.0096892,0.63451123,0.038693804,1.0135795,0.36616236,0.044674553,1.0148809,0.6819886,0.042903,0.8162461,0.21862091,0.0556112,0.40359142,0.7677799,0.100334674,0.99634486,0.3648933,0.03489604
good,3,0.35097328,0.49348938,0.62133336,0.31704137,0.54155856,0.42239603,0.30931255,0.45300826,0.72953945,0.40252316,0.60842603,0.5732142,0.38459986,0.39340052,0.5544245,0.7672412,0.7145765,0.68003976,0.7732534,0.26916873,0.66796243,0.62915957,0.81005543,0.011864587,0.9844068,0.21200359,0.089926064,0.34108102,0.81184775,0.030527426,0.34319928,0.83460844,0.041035783,1.0097667,0.63888955,0.043409888,1.0143203,0.36848882,0.04144551,1.0148939,0.6832894,0.04673693,0.83380294,0.038670093,0.009835803,1.0182241,0.6387387,0.019268429,0.9893747,0.39803112,0.03340121
good,3,0.3494763,0.49013942,0.73225737,0.31389007,0.5363785,0.40660125,0.30822456,0.45142543,0.81454045,0.38969547,0.60725886,0.47081715,0.37452397,0.3946841,0.40829718,0.7675384,0.7135488,0.59042287,0.7737316,0.27202967,0.72383356,0.61329013,0.80345553,0.030175254,0.3439332,0.8105868,0.16807511,0.34707686,0.7868098,0.09950824,0.34261397,0.80475736,0.1213466,1.0090805,0.63751906,0.052119445,1.0134844,0.36969945,0.04432254,1.0134081,0.7021261,0.04459007,0.82955724,0.021511298,0.008932934,0.37195823,0.78031677,0.09166576,1.000313,0.34934914,0.028942037
good,3,0.3545109,0.48721522,0.5763105,0.31576613,0.53327554,0.46719304,0.31605303,0.44636163,0.52369404,0.39899254,0.6046316,0.47617942,0.39299038,0.38634676,0.5443102,0.7630189,0.7099806,0.66566133,0.7730231,0.26884586,0.67952716,0.6605174,0.8143149,0.02313499,0.986539,0.21248844,0.09757247,0.34858552,0.7950508,0.07239969,0.34389454,0.809838,0.093914896,1.0110384,0.63787866,0.04203638,1.0148032,0.36797926,0.04296907,1.0242579,0.7068144,0.046459716,0.8666174,0.036895517,0.010302217,0.3824634,0.76852405,0.07792313,0.997046,0.36805278,0.031235764
good,3,0.356485,0.4673117,0.5658095,0.31666568,0.51225036,0.48375022,0.31510863,0.42398098,0.5938872,0.39646634,0.59081095,0.6013064,0.39213222,0.37393332,0.4763646,0.75210404,0.711538,0.5732232,0.77669966,0.26555893,0.67921394,0.64067197,0.79973257,0.02341116,0.9853945,0.21199271,0.102173306,0.34643945,0.78402585,0.06767279,0.34433857,0.7971367,0.091459416,1.0105817,0.64030707,0.043532826,1.0149425,0.3690392,0.040145624,1.0164903,0.68416846,0.041285448,0.99065024,0.28003442,0.060124155,0.38219735,0.7656055,0.0832409,0.9952324,0.38366756,0.03248451
good,3,0.35941,0.46837255,0.4782901,0.31847423,0.51353604,0.45130432,0.3180994,0.42326355,0.5040145,0.3969603,0.5899203,0.6014252,0.39529073,0.3704713,0.39296204,0.7583995,0.71335644,0.65678436,0.7790401,0.2578023,0.6928513,0.639993,0.80052847,0.017620279,0.9914359,0.21926393,0.0831948,0.35070533,0.79235667,0.052366782,0.34883547,0.8032832,0.070888,1.0096817,0.6387664,0.04524759,1.0136822,0.36664703,0.041821647,1.0145774,0.6829031,0.051273603,0.83322155,0.03800347,0.012972438,0.38308457,0.76286125,0.0633007,0.994169,0.38271233,0.0358844
good,3,0.3578339,0.47126687,0.53170276,0.31744105,0.51920336,0.45602182,0.31402355,0.4270986,0.6716291,0.39033294,0.5873661,0.46936935,0.38839337,0.3729348,0.5322059,0.7600605,0.71593714,0.6396151,0.7805341,0.2535331,0.7022699,0.6485252,0.79859495,0.014300298,0.985421,0.20763655,0.07086585,0.34336823,0.79372805,0.04626429,0.34106037,0.8039907,0.05745357,1.0084721,0.63903797,0.043954313,1.0125983,0.3649251,0.04579721,1.0123553,0.6995715,0.03668974,0.81654286,0.21965146,0.055385463,0.36540887,0.7832792,0.0616953,1.0031774,0.3270112,0.028009465
good,3,0.35800713,0.47618464,0.46304813,0.3164547,0.5239493,0.54148185,0.31503984,0.43029588,0.67692804,0.39025512,0.5967361,0.44290507,0.39048213,0.37461126,0.53818077,0.765023,0.7078459,0.58141917,0.7828442,0.2534992,0.7316793,0.64315766,0.8023955,0.026058683,0.34809613,0.7980452,0.12791944,0.34861156,0.7810753,0.063583106,0.34637555,0.7939946,0.08375305,1.0091465,0.6382358,0.04230757,1.012436,0.34845334,0.0432462,1.0113946,0.699808,0.041470807,0.85003,0.041359063,0.014271487,0.38335407,0.7648412,0.08145531,0.99432456,0.36412296,0.03479518
good,3,0.3729966,0.48959297,0.5719076,0.3317082,0.5406737,0.49744388,0.32445872,0.4448047,0.70077914,0.40065312,0.6151822,0.69001454,0.38823768,0.38854474,0.61495286,0.76929593,0.7160091,0.6652311,0.77315855,0.26644966,0.685289,0.6691864,0.8155656,0.02088988,0.9894493,0.2129582,0.07436398,0.3402377,0.806818,0.041541386,0.33649978,0.8105623,0.047713272,1.0082084,0.6389027,0.05184938,1.0123831,0.35264003,0.042248588,1.0350735,0.6767698,0.0520172,0.9913698,0.28206554,0.05502504,0.3635827,0.7816001,0.05436803,0.9922984,0.38365275,0.030009482
good,3,0.3729966,0.48959297,0.5719076,0.3317082,0.5406737,0.49744388,0.32445872,0.4448047,0.70077914,0.40065312,0.6151822,0.69001454,0.38823768,0.38854474,0.61495286,0.76929593,0.7160091,0.6652311,0.77315855,0.26644966,0.685289,0.6691864,0.8155656,0.02088988,0.9894493,0.2129582,0.07436398,0.3402377,0.806818,0.041541386,0.33649978,0.8105623,0.047713272,1.0082084,0.6389027,0.05184938,1.0123831,0.35264003,0.042248588,1.0350735,0.6767698,0.0520172,0.9913698,0.28206554,0.05502504,0.3635827,0.7816001,0.05436803,0.9922984,0.38365275,0.030009482
good,3,0.3729966,0.48959297,0.5719076,0.3317082,0.5406737,0.49744388,0.32445872,0.4448047,0.70077914,0.40065312,0.6151822,0.69001454,0.38823768,0.38854474,0.61495286,0.76929593,0.7160091,0.6652311,0.77315855,0.26644966,0.685289,0.6691864,0.8155656,0.02088988,0.9894493,0.2129582,0.07436398,0.3402377,0.806818,0.041541386,0.33649978,0.8105623,0.047713272,1.0082084,0.6389027,0.05184938,1.0123831,0.35264003,0.042248588,1.0350735,0.6767698,0.0520172,0.9913698,0.28206554,0.05502504,0.3635827,0.7816001,0.05436803,0.9922984,0.38365275,0.030009482
good,3,0.3729966,0.48959297,0.5719076,0.3317082,0.5406737,0.49744388,0.32445872,0.4448047,0.70077914,0.40065312,0.6151822,0.69001454,0.38823768,0.38854474,0.61495286,0.76929593,0.7160091,0.6652311,0.77315855,0.26644966,0.685289,0.6691864,0.8155656,0.02088988,0.9894493,0.2129582,0.07436398,0.3402377,0.806818,0.041541386,0.33649978,0.8105623,0.047713272,1.0082084,0.6389027,0.05184938,1.0123831,0.35264003,0.042248588,1.0350735,0.6767698,0.0520172,0.9913698,0.28206554,0.05502504,0.3635827,0.7816001,0.05436803,0.9922984,0.38365275,0.030009482
good,3,0.3729966,0.48959297,0.5719076,0.3317082,0.5406737,0.49744388,0.32445872,0.4448047,0.70077914,0.40065312,0.6151822,0.69001454,0.38823768,0.38854474,0.61495286,0.76929593,0.7160091,0.6652311,0.77315855,0.26644966,0.685289,0.6691864,0.8155656,0.02088988,0.9894493,0.2129582,0.07436398,0.3402377,0.806818,0.041541386,0.33649978,0.8105623,0.047713272,1.0082084,0.6389027,0.05184938,1.0123831,0.35264003,0.042248588,1.0350735,0.6767698,0.0520172,0.9913698,0.28206554,0.05502504,0.3635827,0.7816001,0.05436803,0.9922984,0.38365275,0.030009482
good,3,0.3729966,0.48959297,0.5719076,0.3317082,0.5406737,0.49744388,0.32445872,0.4448047,0.70077914,0.40065312,0.6151822,0.69001454,0.38823768,0.38854474,0.61495286,0.76929593,0.7160091,0.6652311,0.77315855,0.26644966,0.685289,0.6691864,0.8155656,0.02088988,0.9894493,0.2129582,0.07436398,0.3402377,0.806818,0.041541386,0.33649978,0.8105623,0.047713272,1.0082084,0.6389027,0.05184938,1.0123831,0.35264003,0.042248588,1.0350735,0.6767698,0.0520172,0.9913698,0.28206554,0.05502504,0.3635827,0.7816001,0.05436803,0.9922984,0.38365275,0.030009482
good,3,0.38795784,0.48759267,0.58280206,0.3314371,0.5335806,0.5906961,0.33995524,0.43452096,0.61300546,0.39815187,0.6067489,0.56458056,0.40509674,0.37917727,0.6824269,0.7725104,0.7242865,0.67397606,0.7719626,0.27040732,0.72128856,0.6972843,0.79328835,0.013715732,0.98670864,0.20059414,0.079913184,0.3366845,0.808977,0.040104516,0.3331911,0.81160975,0.0486926,1.0078818,0.6554091,0.05216725,1.0140634,0.3687344,0.04435729,1.0278969,0.71136546,0.0413708,0.994285,0.29752555,0.060726516,1.0173901,0.658957,0.019510685,0.98877454,0.40116572,0.03363003
good,3,0.38795784,0.48759267,0.58280206,0.3314371,0.5335806,0.5906961,0.33995524,0.43452096,0.61300546,0.39815187,0.6067489,0.56458056,0.40509674,0.37917727,0.6824269,0.7725104,0.7242865,0.67397606,0.7719626,0.27040732,0.72128856,0.6972843,0.79328835,0.013715732,0.98670864,0.20059414,0.079913184,0.3366845,0.808977,0.040104516,0.3331911,0.81160975,0.0486926,1.0078818,0.6554091,0.05216725,1.0140634,0.3687344,0.04435729,1.0278969,0.71136546,0.0413708,0.994285,0.29752555,0.060726516,1.0173901,0.658957,0.019510685,0.98877454,0.40116572,0.03363003
good,3,0.38835675,0.48362887,0.54599017,0.33264488,0.52889884,0.7062558,0.34001073,0.43114373,0.7689257,0.3969668,0.6052625,0.5568882,0.4026762,0.3792983,0.68385136,0.77397925,0.72421765,0.6722522,0.7727465,0.27117303,0.7198576,0.7195633,0.788694,0.014975398,0.9863285,0.19886847,0.0735467,0.33313766,0.8072177,0.02935747,0.5968393,0.5252339,0.0060327877,1.0057257,0.6578762,0.056895006,1.0136775,0.36977783,0.042927887,1.0272408,0.7121008,0.03856548,0.9952294,0.29913574,0.06135996,1.0177239,0.65968907,0.019453926,0.9896975,0.399768,0.030343845
good,3,0.3733367,0.47983894,0.46940964,0.32177818,0.52744883,0.71583533,0.32944876,0.4296648,0.7277088,0.38791606,0.60456884,0.45369786,0.40045092,0.38163725,0.7392225,0.773798,0.7224144,0.68984246,0.77232254,0.27182806,0.742771,0.7008013,0.7986754,0.01107083,0.9914754,0.21193977,0.07043814,0.33000937,0.80679154,0.03361331,0.32539636,0.81049067,0.04294321,1.0081344,0.6549974,0.0501373,1.0130558,0.36931285,0.04777582,1.0289111,0.7096686,0.0377745,0.995199,0.29697487,0.059633076,0.3546694,0.80898964,0.055185568,0.9895744,0.3988328,0.03199818
good,3,0.36671358,0.48428923,0.58293617,0.32139376,0.5297411,0.42259577,0.32416883,0.43831056,0.5554856,0.38942754,0.6054301,0.47363672,0.39138812,0.38322172,0.5903492,0.7710633,0.7192418,0.657143,0.77136457,0.27085832,0.7275983,0.64188015,0.819546,0.021399338,0.98805356,0.21257156,0.08370181,0.33560434,0.79919255,0.043009255,0.3318196,0.80915743,0.057934273,1.0073138,0.65482795,0.045561034,1.0144438,0.38636857,0.04386946,1.02864,0.7100143,0.037696604,0.8676403,0.032020077,0.010878761,0.38143286,0.75719374,0.056824613,0.9933807,0.38164917,0.030028943
good,3,0.36461818,0.48557055,0.55851686,0.32497084,0.53299904,0.38329867,0.3244191,0.4417821,0.440153,0.39975417,0.61423135,0.65155363,0.39221048,0.3868428,0.5441651,0.77690125,0.7198255,0.59143317,0.7724404,0.26823083,0.67100376,0.6498568,0.81297857,0.038182933,0.34293658,0.81200236,0.18247223,0.34173188,0.79117554,0.116006374,0.3379544,0.80676216,0.14117084,1.0078446,0.65555143,0.04651623,1.0134925,0.36712348,0.044160783,1.0314037,0.6948979,0.044365745,0.8674549,0.037847992,0.01355949,0.39606914,0.76250476,0.09495067,0.993144,0.3800413,0.03291273
good,3,0.36200482,0.488234,0.53928244,0.32461664,0.5349609,0.339181,0.31930384,0.44609442,0.44535482,0.40389082,0.6098956,0.59943694,0.39788023,0.3872268,0.6403481,0.7748876,0.7151305,0.6296685,0.77248,0.26823586,0.6605848,0.622969,0.80580217,0.019298956,0.9862553,0.21042259,0.08050508,0.33680123,0.7960482,0.058925115,0.33271506,0.80636805,0.06895541,1.0100094,0.63881916,0.039524306,1.0144593,0.36901426,0.03922384,1.0124556,0.69933295,0.03978293,0.8316225,0.039054003,0.0093097305,0.3805277,0.7602907,0.07089821,0.99364114,0.38135964,0.030906096
good,3,0.3590064,0.4900068,0.4822815,0.32020637,0.53834736,0.30334303,0.3180626,0.44867045,0.5612749,0.4015163,0.6113102,0.62165415,0.39794523,0.38775086,0.65304303,0.7699298,0.7173565,0.60644263,0.77615875,0.26591536,0.7020216,0.6181284,0.8068297,0.030101353,0.3436422,0.8143416,0.15036431,0.34139386,0.79766566,0.08781806,0.3408713,0.80977416,0.10333482,1.0076797,0.6547238,0.044325966,1.0147349,0.36778927,0.0400037,1.0144176,0.70038515,0.035393063,0.8327426,0.037255682,0.0104169175,0.38373882,0.7682811,0.08193916,0.9932771,0.38273585,0.03225327
good,3,0.36038327,0.4920466,0.4768687,0.32077062,0.5386186,0.2821524,0.3226612,0.44776285,0.5994537,0.40350306,0.61312395,0.6188992,0.40059263,0.3871922,0.6582261,0.77180684,0.7163365,0.6040969,0.77868956,0.26796585,0.7000884,0.48501968,0.82371265,0.08510185,0.35075802,0.8072859,0.16111723,0.35755652,0.78909075,0.08890835,0.3536803,0.8035101,0.108885676,1.0066847,0.65494925,0.04777457,1.0134879,0.3684633,0.042680033,1.0131713,0.69995415,0.042387404,0.83446497,0.036208667,0.011836757,0.42825145,0.75986075,0.07821403,1.0021101,0.34975752,0.029938659
good,3,0.36873803,0.5014124,0.47989872,0.31635165,0.54442775,0.5101476,0.32840246,0.449798,0.8195176,0.38588196,0.6216814,0.42127377,0.41328222,0.38897732,0.52006334,0.78688526,0.73177046,0.5874423,0.77429014,0.27580804,0.72869015,0.648788,0.81589675,0.048584413,0.33308202,0.81893456,0.108662054,0.34261414,0.8168762,0.057232384,0.33730373,0.8215128,0.06999454,1.0074961,0.65766585,0.053201105,1.0160178,0.38533643,0.037455108,1.0267051,0.72797984,0.036659554,0.90761006,0.16680999,0.027550569,0.76560754,0.77547956,0.05106127,0.99276286,0.3835919,0.027387487
good,3,0.36873803,0.5014124,0.47989872,0.31635165,0.54442775,0.5101476,0.32840246,0.449798,0.8195176,0.38588196,0.6216814,0.42127377,0.41328222,0.38897732,0.52006334,0.78688526,0.73177046,0.5874423,0.77429014,0.27580804,0.72869015,0.648788,0.81589675,0.048584413,0.33308202,0.81893456,0.108662054,0.34261414,0.8168762,0.057232384,0.33730373,0.8215128,0.06999454,1.0074961,0.65766585,0.053201105,1.0160178,0.38533643,0.037455108,1.0267051,0.72797984,0.036659554,0.90761006,0.16680999,0.027550569,0.76560754,0.77547956,0.05106127,0.99276286,0.3835919,0.027387487
good,3,0.36873803,0.5014124,0.47989872,0.31635165,0.54442775,0.5101476,0.32840246,0.449798,0.8195176,0.38588196,0.6216814,0.42127377,0.41328222,0.38897732,0.52006334,0.78688526,0.73177046,0.5874423,0.77429014,0.27580804,0.72869015,0.648788,0.81589675,0.048584413,0.33308202,0.81893456,0.108662054,0.34261414,0.8168762,0.057232384,0.33730373,0.8215128,0.06999454,1.0074961,0.65766585,0.053201105,1.0160178,0.38533643,0.037455108,1.0267051,0.72797984,0.036659554,0.90761006,0.16680999,0.027550569,0.76560754,0.77547956,0.05106127,0.99276286,0.3835919,0.027387487
good,3,0.36789334,0.50288546,0.5139662,0.31983796,0.5494459,0.46386096,0.32916823,0.45155847,0.7083436,0.39521667,0.62814736,0.47821936,0.41868517,0.38982928,0.5635842,0.7904885,0.7308464,0.579484,0.77420527,0.2748958,0.73790836,0.6602915,0.8185663,0.034084488,0.98430985,0.20325108,0.07192235,0.34266865,0.810946,0.04255158,0.33755317,0.8131093,0.055179346,1.0073007,0.65843695,0.053155582,1.0162393,0.38611957,0.037104215,1.0248499,0.740927,0.027672388,0.9073399,0.1650414,0.031044658,0.76855403,0.7778459,0.040136337,0.9926375,0.38457534,0.027230948
good,3,0.36810294,0.50050867,0.5119903,0.31682286,0.5434546,0.51458013,0.32885963,0.44806734,0.80743,0.3883049,0.6187284,0.46891254,0.41317764,0.38620487,0.5636957,0.78240967,0.73011416,0.6258695,0.77165437,0.27436563,0.7612411,0.6581349,0.8184933,0.029268807,0.9845303,0.20000875,0.07618913,0.33843148,0.8135798,0.049920395,0.333121,0.8176258,0.06343691,1.008699,0.65692014,0.05094834,1.0168658,0.3860017,0.03734601,1.0267166,0.72852284,0.03459516,0.90725297,0.16704173,0.027272226,1.0108696,0.6591232,0.021380262,0.990874,0.3850064,0.031225426
good,3,0.3680517,0.49841484,0.55523396,0.31684896,0.5417264,0.46864182,0.3284276,0.4470065,0.82791626,0.38987994,0.6147615,0.46641204,0.41379154,0.38409454,0.5856616,0.7860476,0.729835,0.60044324,0.7691277,0.27288207,0.77414405,0.65156186,0.8151362,0.038624894,0.98428756,0.19473068,0.06860599,0.34854126,0.8140186,0.04375248,0.34379995,0.81876636,0.05647656,1.0074953,0.65796477,0.05036256,1.015956,0.36980122,0.035154525,1.0273975,0.7262808,0.03256393,0.907042,0.164723,0.03241773,0.76641804,0.7758088,0.046780914,0.9913388,0.38453144,0.031393297
good,3,0.37172207,0.48447,0.6028312,0.31721985,0.5276153,0.580077,0.33203843,0.42970264,0.7490736,0.3847397,0.6045658,0.37773594,0.41566518,0.37521285,0.5238168,0.77908236,0.72405565,0.6488611,0.7757546,0.26918668,0.6492585,0.64021105,0.8232945,0.023587678,0.3405017,0.81511986,0.1325176,0.34874225,0.80494726,0.06627326,0.3433171,0.814436,0.08494293,1.0061473,0.6576213,0.052143246,1.0138273,0.3699968,0.040076032,1.0261518,0.7257437,0.032779593,0.9927439,0.29909936,0.070029564,0.3753111,0.81160754,0.06532634,0.99197906,0.38376766,0.029048571
good,3,0.37172207,0.48447,0.6028312,0.31721985,0.5276153,0.580077,0.33203843,0.42970264,0.7490736,0.3847397,0.6045658,0.37773594,0.41566518,0.37521285,0.5238168,0.77908236,0.72405565,0.6488611,0.7757546,0.26918668,0.6492585,0.64021105,0.8232945,0.023587678,0.3405017,0.81511986,0.1325176,0.34874225,0.80494726,0.06627326,0.3433171,0.814436,0.08494293,1.0061473,0.6576213,0.052143246,1.0138273,0.3699968,0.040076032,1.0261518,0.7257437,0.032779593,0.9927439,0.29909936,0.070029564,0.3753111,0.81160754,0.06532634,0.99197906,0.38376766,0.029048571
good,3,0.37172207,0.48447,0.6028312,0.31721985,0.5276153,0.580077,0.33203843,0.42970264,0.7490736,0.3847397,0.6045658,0.37773594,0.41566518,0.37521285,0.5238168,0.77908236,0.72405565,0.6488611,0.7757546,0.26918668,0.6492585,0.64021105,0.8232945,0.023587678,0.3405017,0.81511986,0.1325176,0.34874225,0.80494726,0.06627326,0.3433171,0.814436,0.08494293,1.0061473,0.6576213,0.052143246,1.0138273,0.3699968,0.040076032,1.0261518,0.7257437,0.032779593,0.9927439,0.29909936,0.070029564,0.3753111,0.81160754,0.06532634,0.99197906,0.38376766,0.029048571
good,3,0.37172207,0.48447,0.6028312,0.31721985,0.5276153,0.580077,0.33203843,0.42970264,0.7490736,0.3847397,0.6045658,0.37773594,0.41566518,0.37521285,0.5238168,0.77908236,0.72405565,0.6488611,0.7757546,0.26918668,0.6492585,0.64021105,0.8232945,0.023587678,0.3405017,0.81511986,0.1325176,0.34874225,0.80494726,0.06627326,0.3433171,0.814436,0.08494293,1.0061473,0.6576213,0.052143246,1.0138273,0.3699968,0.040076032,1.0261518,0.7257437,0.032779593,0.9927439,0.29909936,0.070029564,0.3753111,0.81160754,0.06532634,0.99197906,0.38376766,0.029048571
good,3,0.37055567,0.48252153,0.5515349,0.31701204,0.52407235,0.5659331,0.33215445,0.42822295,0.74962413,0.38461635,0.60136914,0.4448451,0.42049637,0.3747744,0.594424,0.7738086,0.72262114,0.56287545,0.7738442,0.26944107,0.6917609,0.6406827,0.81009567,0.041180737,0.3430621,0.8130967,0.14590766,0.34689176,0.8019534,0.07945659,0.34234646,0.81188196,0.10274096,1.0069878,0.65772957,0.04881003,1.0151854,0.37038854,0.037932675,1.0261928,0.72431815,0.026744962,0.99258876,0.29975566,0.064091995,0.7129168,0.7560884,0.061067283,0.99200225,0.38362423,0.030084826
good,3,0.36921486,0.47984377,0.48266643,0.31657258,0.5228832,0.6052897,0.33105323,0.42663875,0.7716148,0.38395017,0.6014246,0.43427622,0.41342998,0.37383118,0.49435714,0.77910614,0.7230345,0.60734975,0.77509797,0.2699762,0.6714448,0.5853709,0.82871276,0.04519177,0.34700388,0.81239307,0.1573998,0.3546276,0.79973286,0.08257354,0.35002637,0.81180227,0.10308896,1.0073078,0.6571195,0.05054905,1.0153474,0.3696145,0.037873887,1.023289,0.7396812,0.025479637,0.99253505,0.29779014,0.06574468,0.7156943,0.7688029,0.057501458,0.99136114,0.38425305,0.029911216
good,3,0.36775792,0.48278293,0.57942915,0.31407982,0.52599174,0.66258025,0.3287808,0.42790577,0.8091212,0.38420257,0.6061948,0.36263004,0.41449243,0.3744511,0.542002,0.78236705,0.72738457,0.62282485,0.77583736,0.2695035,0.65784276,0.6348939,0.81918174,0.033630103,0.34276965,0.81520766,0.13116394,0.3459174,0.7991208,0.062090993,0.3419694,0.8103613,0.08460401,1.0071715,0.65803176,0.04908906,1.015188,0.37014532,0.03820433,1.0270941,0.7264992,0.029570876,0.9925438,0.30110294,0.06660115,0.739482,0.7844767,0.040775828,0.99144,0.38299975,0.030684581
good,3,0.3700341,0.49393243,0.6767795,0.31726706,0.5402499,0.483252,0.32922557,0.44081554,0.67043376,0.39597926,0.60977423,0.5516387,0.4122503,0.37811536,0.6257862,0.78178275,0.726677,0.60024273,0.7722412,0.27022228,0.7048894,0.6435066,0.80761963,0.03671067,0.33120412,0.8161621,0.11716044,0.3405557,0.8083149,0.058333084,0.34133872,0.816495,0.07350363,1.0053028,0.6607885,0.054230485,1.0153826,0.3707473,0.03613302,1.0242227,0.74008626,0.025041698,0.99464643,0.30328697,0.061495494,0.7472771,0.7765756,0.04892401,0.9916236,0.38164333,0.02810387
